uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
4619453,40240,4607576,266.6666666666667,213.33333333333334,2024-10-07 09:57:27,麻將胡了2,803,1721247811803101340,202.79.26.171,0.150000000000
4619453,40240,4607576,266.6666666666667,-266.6666666666667,2024-10-07 09:57:37,麻將胡了2,803,1728257811803101241,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 09:57:40,亡灵大盗,802,1721260875802101522,49.237.19.252,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 09:57:44,亡灵大盗,802,1720264875802101201,49.237.19.252,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 09:57:52,亡灵大盗,802,1723271875802101703,49.237.19.252,0.150000000000
4619453,40240,4607576,266.6666666666667,-266.6666666666667,2024-10-07 09:58:29,麻將胡了2,803,1720309811803101045,202.79.26.171,0.150000000000
4619453,40240,4607576,266.6666666666667,-266.6666666666667,2024-10-07 09:58:40,麻將胡了2,803,1722320811803101301,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 09:58:40,亡灵大盗,802,1725320875802101555,49.237.19.252,0.150000000000
4619453,40240,4607576,266.6666666666667,-266.6666666666667,2024-10-07 09:58:56,麻將胡了2,803,1727336811803101520,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:00:19,亡灵大盗,802,1720418875802101599,49.237.19.252,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:00:55,麻將胡了2,803,1722454182803101945,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-83.33333333333334,2024-10-07 10:01:27,麻將胡了2,803,1728486182803101767,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:01:53,麻將胡了2,803,1721512182803101435,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:02:30,麻將胡了2,803,1727549182803101921,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:02:42,麻將胡了2,803,1723561182803101651,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:02:55,麻將胡了2,803,1720574182803101962,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:02:58,麻將胡了2,803,1722577182803101279,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:03:16,麻將胡了2,803,1723595182803101345,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:03:19,麻將胡了2,803,1724599182803101235,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,213.33333333333334,2024-10-07 10:03:23,亡灵大盗,802,1721602200802101384,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:03:39,麻將胡了2,803,1726618182803101551,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,666.6666666666667,2024-10-07 10:03:41,麻將胡了2,803,1722620182803101744,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:03:55,亡灵大盗,802,1729634200802101615,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-83.33333333333334,2024-10-07 10:04:09,麻將胡了2,803,1720649182803101121,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:04:13,麻將胡了2,803,1721652182803101699,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-106.66666666666667,2024-10-07 10:04:17,亡灵大盗,802,1722657200802101171,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-316.6666666666667,2024-10-07 10:04:33,麻將胡了2,803,1722673182803101166,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,233.33333333333334,2024-10-07 10:05:04,亡灵大盗,802,1726703200802101528,49.237.18.189,0.150000000000
3545075,40240,4607576,133.33333333333334,-80.0,2024-10-07 10:05:15,亡灵大盗,802,1722714200802101949,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-300.0,2024-10-07 10:05:42,麻將胡了2,803,1723741182803101747,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-93.33333333333334,2024-10-07 10:05:49,亡灵大盗,802,1720748200802101645,49.237.18.189,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:06:02,亡灵大盗,802,1727762200802101469,49.237.18.189,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:06:04,亡灵大盗,802,1723763200802101702,49.237.18.189,0.150000000000
