uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:07:39,麻將胡了2,803,1727859182803101481,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,116.66666666666667,2024-10-07 10:07:49,麻將胡了2,803,1726868182803101965,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:08:15,麻將胡了2,803,1724894182803101685,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:08:16,麻將胡了2,803,1725895182803101964,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:08:20,亡灵大盗,802,1720899200802101928,49.237.18.189,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:08:28,亡灵大盗,802,1720907200802101795,49.237.18.189,0.150000000000
3545075,40240,4607576,133.33333333333334,-33.333333333333336,2024-10-07 10:08:32,亡灵大盗,802,1724911200802101681,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:08:44,麻將胡了2,803,1722924182803101121,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-233.33333333333334,2024-10-07 10:08:59,麻將胡了2,803,1720939182803101209,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:09:39,亡灵大盗,802,1723979200802101329,49.237.18.189,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:10:23,亡灵大盗,802,1723023200802101951,49.237.18.189,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:10:25,亡灵大盗,802,1724025200802101187,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:10:27,麻將胡了2,803,1723027182803101675,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:10:38,亡灵大盗,802,1723037200802101969,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:11:00,麻將胡了2,803,1723060182803101509,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:11:08,亡灵大盗,802,1723068200802101479,49.237.18.189,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:11:11,亡灵大盗,802,1720071200802101927,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:11:12,麻將胡了2,803,1727072182803101871,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:11:17,麻將胡了2,803,1727077182803101539,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:11:26,麻將胡了2,803,1726086182803101321,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:11:28,麻將胡了2,803,1729088182803101788,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:11:37,麻將胡了2,803,1728097182803101665,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:11:55,亡灵大盗,802,1726115200802101611,49.237.18.189,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:11:56,麻將胡了2,803,1728116182803101155,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-233.33333333333334,2024-10-07 10:11:59,麻將胡了2,803,1723119182803101201,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:13:03,麻將胡了2,803,1728183182803101705,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,7540.0,2024-10-07 10:15:44,亡灵大盗,802,1722344346802101527,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,966.6666666666667,2024-10-07 10:15:54,麻將胡了2,803,1720354182803101299,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:17:10,亡灵大盗,802,1724430346802101789,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:17:48,麻將胡了2,803,1725469182803101099,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-233.33333333333334,2024-10-07 10:17:49,麻將胡了2,803,1725470182803101123,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:17:59,亡灵大盗,802,1727479346802101323,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:18:03,麻將胡了2,803,1726484182803101308,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:18:04,亡灵大盗,802,1727484346802101551,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-83.33333333333334,2024-10-07 10:18:05,麻將胡了2,803,1723485182803101465,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,333.33333333333337,2024-10-07 10:18:11,亡灵大盗,802,1721490346802101985,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:18:16,亡灵大盗,802,1722496346802101545,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:18:22,亡灵大盗,802,1725502346802101015,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:18:33,亡灵大盗,802,1726512346802101963,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:18:46,亡灵大盗,802,1722526346802101701,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:19:23,麻將胡了2,803,1725562182803101789,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:19:23,亡灵大盗,802,1722563346802101187,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:19:36,亡灵大盗,802,1729576346802101359,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:19:44,麻將胡了2,803,1727584182803101305,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:19:48,亡灵大盗,802,1726588346802101707,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-113.33333333333334,2024-10-07 10:20:00,亡灵大盗,802,1728600346802101522,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:20:33,亡灵大盗,802,1720632346802101999,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:20:35,麻將胡了2,803,1728635182803101605,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:20:52,亡灵大盗,802,1721651346802101945,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:21:26,麻將胡了2,803,1728686182803101531,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:21:32,麻將胡了2,803,1722691182803101765,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:21:50,麻將胡了2,803,1726709182803101742,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:22:51,麻將胡了2,803,1726770182803101924,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:23:01,亡灵大盗,802,1723780346802101721,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,2586.666666666667,2024-10-07 10:23:18,亡灵大盗,802,1721797346802101669,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:23:32,亡灵大盗,802,1729811346802101567,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:24:07,麻將胡了2,803,1729846182803101735,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:24:22,麻將胡了2,803,1723861182803101555,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:24:40,麻將胡了2,803,1726879182803101719,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:25:04,亡灵大盗,802,1727904346802101165,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:25:28,麻將胡了2,803,1723928182803101045,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:25:56,麻將胡了2,803,1725956182803101391,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,15600.0,2024-10-07 10:26:02,亡灵大盗,802,1721961346802101811,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:26:14,麻將胡了2,803,1721974182803101343,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-316.6666666666667,2024-10-07 10:26:54,麻將胡了2,803,1723013182803101742,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-233.33333333333334,2024-10-07 10:26:57,麻將胡了2,803,1729017182803101209,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:27:48,亡灵大盗,802,1725068346802101139,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:28:28,亡灵大盗,802,1722107346802101128,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,733.3333333333334,2024-10-07 10:28:36,亡灵大盗,802,1728115346802101045,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-126.66666666666667,2024-10-07 10:28:53,亡灵大盗,802,1720132346802101725,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:29:01,亡灵大盗,802,1728140346802101345,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:30:01,亡灵大盗,802,1724200346802101567,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,186.66666666666669,2024-10-07 10:30:06,亡灵大盗,802,1729207346802101727,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:30:12,亡灵大盗,802,1723212346802101411,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:30:16,亡灵大盗,802,1726216346802101881,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:31:09,麻將胡了2,803,1725269523803101415,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:31:24,麻將胡了2,803,1727284523803101561,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,2500.0,2024-10-07 10:31:27,麻將胡了2,803,1727287523803101251,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:31:45,麻將胡了2,803,1723305523803101349,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:31:45,亡灵大盗,802,1722305346802101566,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-266.6666666666667,2024-10-07 10:31:50,麻將胡了2,803,1720310523803101679,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:31:54,麻將胡了2,803,1721314523803101045,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:32:11,亡灵大盗,802,1721331346802101039,49.237.44.2,0.150000000000
3545075,40240,4607576,133.33333333333334,66.66666666666667,2024-10-07 10:32:38,亡灵大盗,802,1721358346802101919,49.237.44.2,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:32:41,麻將胡了2,803,1728361523803101275,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:32:42,麻將胡了2,803,1721362523803101659,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:32:46,麻將胡了2,803,1720366523803101279,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-07 10:32:47,麻將胡了2,803,1720367523803101342,202.79.26.171,0.150000000000
3545075,40240,4607576,133.33333333333334,-133.33333333333334,2024-10-07 10:32:49,亡灵大盗,802,1720369346802101149,49.237.44.2,0.150000000000
