uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:47:36,麻將胡了2,803,1725855746803101788,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:47:37,麻將胡了2,803,1721856746803101947,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:47:48,麻將胡了2,803,1722867746803101583,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:49:10,麻將胡了2,803,1720950746803101329,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-190.0,2024-10-07 01:50:21,麻將胡了2,803,1727020746803101991,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,520.0,2024-10-07 01:50:32,麻將胡了2,803,1725032746803101389,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-120.0,2024-10-07 01:50:38,麻將胡了2,803,1727038746803101551,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:51:28,麻將胡了2,803,1728088746803101279,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-140.0,2024-10-07 01:56:54,麻將胡了2,803,1725413746803101785,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:57:11,麻將胡了2,803,1729430746803101167,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:57:25,麻將胡了2,803,1721444746803101269,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:04:32,麻將胡了2,803,1727872746803101311,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:06:15,麻將胡了2,803,1728975746803101771,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-190.0,2024-10-07 02:08:44,麻將胡了2,803,1726124746803101231,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:08:47,麻將胡了2,803,1722127746803101351,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-50.0,2024-10-07 02:09:15,麻將胡了2,803,1721155746803101275,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,800.0,2024-10-07 02:09:48,麻將胡了2,803,1721188746803101439,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:10:38,麻將胡了2,803,1729238746803101269,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-120.0,2024-10-07 02:10:53,麻將胡了2,803,1724253746803101149,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:11:11,麻將胡了2,803,1721271746803101199,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:11:12,麻將胡了2,803,1729272746803101355,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:11:31,麻將胡了2,803,1726290746803101511,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-180.0,2024-10-07 02:15:12,麻將胡了2,803,1723511746803101679,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:15:58,麻將胡了2,803,1725557746803101935,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:16:03,麻將胡了2,803,1720563746803101166,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:48:39,麻將胡了2,803,1723919746803101398,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:48:49,麻將胡了2,803,1726929746803101194,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:50:51,麻將胡了2,803,1722051746803101008,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:51:07,麻將胡了2,803,1723067746803101440,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:57:29,麻將胡了2,803,1728449746803101032,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 01:57:48,麻將胡了2,803,1723467746803101836,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,70.0,2024-10-07 02:06:08,麻將胡了2,803,1727968746803101492,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-80.0,2024-10-07 02:06:41,麻將胡了2,803,1729001746803101336,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,1060.0,2024-10-07 02:08:50,麻將胡了2,803,1721130746803101296,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:09:02,麻將胡了2,803,1720142746803101236,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,-200.0,2024-10-07 02:09:43,麻將胡了2,803,1726183746803101480,43.249.50.143,0.150000000000
3997029,40240,4607576,200.0,100.0,2024-10-07 02:10:50,麻將胡了2,803,1729250746803101076,43.249.50.143,0.150000000000
