uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
4587064,40106,2904060,4.0,-4.0,2024-10-02 20:39:44,麻將胡了2,903,gfg_903101_1727872784769_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,16.0,-16.0,2024-10-02 20:39:47,麻將胡了2,903,gfg_903101_1727872788159_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,20.0,-20.0,2024-10-02 20:40:10,麻將胡了2,903,gfg_903101_1727872810794_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,32.0,-32.0,2024-10-02 20:40:31,麻將胡了2,903,gfg_903101_1727872831723_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,20.0,44.0,2024-10-02 20:40:57,麻將胡了2,903,gfg_903101_1727872857090_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,20.0,-20.0,2024-10-02 20:41:05,麻將胡了2,903,gfg_903101_1727872865600_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,36.0,-36.0,2024-10-02 20:41:34,麻將胡了2,903,gfg_903101_1727872894820_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,12.0,-3.6,2024-10-02 20:41:45,麻將胡了2,903,gfg_903101_1727872905176_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,36.0,-36.0,2024-10-02 20:41:59,麻將胡了2,903,gfg_903101_1727872919815_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,40.0,-40.0,2024-10-02 20:42:01,麻將胡了2,903,gfg_903101_1727872921135_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,160.0,-88.0,2024-10-02 20:42:10,麻將胡了2,903,gfg_903101_1727872930040_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,100.0,-75.0,2024-10-02 20:42:19,麻將胡了2,903,gfg_903101_1727872939517_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,40.0,-10.0,2024-10-02 20:44:36,麻將胡了2,903,gfg_903101_1727873076054_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,80.0,-80.0,2024-10-02 20:44:39,麻將胡了2,903,gfg_903101_1727873079355_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,40.0,-28.0,2024-10-02 20:44:41,麻將胡了2,903,gfg_903101_1727873080893_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,36.0,-14.4,2024-10-02 20:44:55,麻將胡了2,903,gfg_903101_1727873095516_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,100.0,-80.0,2024-10-02 20:45:03,麻將胡了2,903,gfg_903101_1727873103596_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,160.0,-160.0,2024-10-02 20:45:08,麻將胡了2,903,gfg_903101_1727873108028_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,32.0,-32.0,2024-10-02 20:45:31,麻將胡了2,903,gfg_903101_1727873131469_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,36.0,-36.0,2024-10-02 20:45:56,麻將胡了2,903,gfg_903101_1727873156600_84801,183.218.149.144,1.000000000000
4587064,40106,2904060,28.0,105.0,2024-10-02 20:45:58,麻將胡了2,903,gfg_903101_1727873158308_84801,183.218.149.144,1.000000000000
