uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
4587064,40106,2904060,100.0,-100.0,2024-10-02 20:05:25,麻將胡了2,903,gfg_903101_1727870724864_84280,183.218.149.144,1.000000000000
4587064,40106,2904060,100.0,-100.0,2024-10-02 20:05:24,麻將胡了2,903,gfg_903101_1727870723889_84280,183.218.149.144,1.000000000000
4587064,40106,2904060,80.0,-80.0,2024-10-02 20:06:09,麻將胡了2,903,gfg_903101_1727870768783_84280,183.218.149.144,1.000000000000
4587064,40106,2904060,32.0,-32.0,2024-10-02 20:06:19,麻將胡了2,903,gfg_903101_1727870779247_84280,183.218.149.144,1.000000000000
4587064,40106,2904060,36.0,-36.0,2024-10-02 20:06:35,麻將胡了2,903,gfg_903101_1727870795545_84280,183.218.149.144,1.000000000000
4587064,40106,2904060,40.0,24.0,2024-10-02 20:06:46,麻將胡了2,903,gfg_903101_1727870806225_84280,183.218.149.144,1.000000000000
4587064,40106,2904060,28.0,-2.8,2024-10-02 20:08:32,麻將胡了2,903,gfg_903101_1727870911781_84280,183.218.149.144,1.000000000000
4587064,40106,2904060,20.0,40.0,2024-10-02 20:09:57,麻將胡了2,903,gfg_903101_1727870996526_84393,183.218.149.144,1.000000000000
4587064,40106,2904060,28.0,-28.0,2024-10-02 20:10:04,麻將胡了2,903,gfg_903101_1727871004447_84393,183.218.149.144,1.000000000000
4587064,40106,2904060,36.0,0.0,2024-10-02 20:10:07,麻將胡了2,903,gfg_903101_1727871007383_84393,183.218.149.144,1.000000000000
4587064,40106,2904060,36.0,-36.0,2024-10-02 20:10:10,麻將胡了2,903,gfg_903101_1727871010598_84393,183.218.149.144,1.000000000000
4587064,40106,2904060,80.0,-60.0,2024-10-02 20:10:17,麻將胡了2,903,gfg_903101_1727871016812_84393,183.218.149.144,1.000000000000
4587064,40106,2904060,100.0,-100.0,2024-10-02 20:10:26,麻將胡了2,903,gfg_903101_1727871026125_84393,183.218.149.144,1.000000000000
4587064,40106,2904060,80.0,-80.0,2024-10-02 20:10:28,麻將胡了2,903,gfg_903101_1727871028193_84393,183.218.149.144,1.000000000000
