uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
1450705,5159,2854580,461.53846153846155,-1453.8461538461538,2024-10-01 22:28:16,超级百人牛牛,32,23_32102_1727792879_1,119.234.20.79,0.650000000000
1450705,5159,2854580,338.46153846153845,988.4615384615385,2024-10-01 22:28:47,超级百人牛牛,32,23_32102_1727792910_1,119.234.20.79,0.650000000000
1450705,5159,2854580,153.84615384615384,-153.84615384615384,2024-10-01 22:30:51,超级百人牛牛,32,23_32102_1727793034_1,119.234.20.79,0.650000000000
1450705,5159,2854580,92.3076923076923,467.6923076923077,2024-10-01 22:46:39,超级百人牛牛,32,23_32102_1727793983_1,119.234.20.79,0.650000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:47:10,十倍金牛,904,gfg_904101_1727794030560_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:47:19,十倍金牛,904,gfg_904101_1727794039437_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:48:26,十倍金牛,904,gfg_904101_1727794105917_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:48:41,十倍金牛,904,gfg_904101_1727794120700_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:49:03,十倍金牛,904,gfg_904101_1727794142978_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:49:28,十倍金牛,904,gfg_904101_1727794168516_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:49:35,十倍金牛,904,gfg_904101_1727794175018_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:49:41,十倍金牛,904,gfg_904101_1727794180706_71358,143.44.156.97,10.000000000000
1450705,5159,2854580,76.92307692307692,73.07692307692308,2024-10-01 22:49:44,超级百人牛牛,32,23_32102_1727794167_1,119.234.20.79,0.650000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:49:49,十倍金牛,904,gfg_904101_1727794188958_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:50:15,十倍金牛,904,gfg_904101_1727794215209_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:50:30,十倍金牛,904,gfg_904101_1727794230008_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,3.0,2024-10-01 22:50:57,十倍金牛,904,gfg_904101_1727794257399_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:51:18,十倍金牛,904,gfg_904101_1727794278285_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:51:28,十倍金牛,904,gfg_904101_1727794287627_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:51:41,十倍金牛,904,gfg_904101_1727794300588_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,0.0,2024-10-01 22:51:43,十倍金牛,904,gfg_904101_1727794303029_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:51:47,十倍金牛,904,gfg_904101_1727794307221_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:51:50,十倍金牛,904,gfg_904101_1727794309477_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:51:56,十倍金牛,904,gfg_904101_1727794316175_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:52:09,十倍金牛,904,gfg_904101_1727794328932_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,0.0,2024-10-01 22:52:17,十倍金牛,904,gfg_904101_1727794337364_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-1.5,2024-10-01 22:53:13,十倍金牛,904,gfg_904101_1727794392661_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:53:22,十倍金牛,904,gfg_904101_1727794402269_71358,143.44.156.97,10.000000000000
3659200,40056,2797610,3.0,-3.0,2024-10-01 22:53:36,十倍金牛,904,gfg_904101_1727794416539_71358,143.44.156.97,10.000000000000
3806339,40153,3858739,2.0,2.0,2024-10-01 22:34:22,大运夺宝,302,gfg_302101_1727793261492_71161,110.54.134.233,10.000000000000
3806339,40153,3858739,2.0,-1.8,2024-10-01 22:34:27,大运夺宝,302,gfg_302101_1727793266852_71161,110.54.134.233,10.000000000000
3806339,40153,3858739,2.0,-2.0,2024-10-01 22:34:59,大运夺宝,302,gfg_302101_1727793298788_71161,110.54.134.233,10.000000000000
3806339,40153,3858739,2.0,-0.4,2024-10-01 22:35:01,大运夺宝,302,gfg_302101_1727793300641_71161,110.54.134.233,10.000000000000
3806339,40153,3858739,2.0,-2.0,2024-10-01 22:36:11,大运夺宝,302,gfg_302101_1727793371113_71161,110.54.134.233,10.000000000000
3806339,40153,3858739,2.0,-1.6,2024-10-01 22:36:43,大运夺宝,302,gfg_302101_1727793402693_71161,110.54.134.233,10.000000000000
3806339,40153,3858739,2.0,-1.72,2024-10-01 22:36:48,大运夺宝,302,gfg_302101_1727793407708_71161,110.54.134.233,10.000000000000
3806339,40153,3858739,2.0,12.0,2024-10-01 22:36:53,大运夺宝,302,gfg_302101_1727793413129_71161,110.54.134.233,10.000000000000
3806339,40153,3858739,2.0,-1.2,2024-10-01 22:37:01,大运夺宝,302,gfg_302101_1727793421473_71161,110.54.134.233,10.000000000000
