uid,companyId,agent,validBet,score,add_time,gameName,gameId,roundId,ip,currency_rate
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:57:40,麻將胡了2,803,1725460604803101309,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:57:42,麻將胡了2,803,1721461604803101975,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-200.0,2024-10-06 20:58:51,麻將胡了2,803,1721530604803101745,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:59:36,麻將胡了2,803,1728575604803101547,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-233.33333333333334,2024-10-06 20:59:57,麻將胡了2,803,1725597604803101231,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-200.0,2024-10-06 21:00:26,麻將胡了2,803,1723625604803101922,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 21:02:45,麻將胡了2,803,1729765604803101071,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 21:02:49,麻將胡了2,803,1729768604803101924,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:59:34,麻將胡了2,803,1724573604803101892,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,1400.0,2024-10-06 21:00:38,麻將胡了2,803,1724637604803101828,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:57:43,麻將胡了2,803,1722462604803101883,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:57:58,麻將胡了2,803,1728477604803101493,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-300.0,2024-10-06 20:57:58,麻將胡了2,803,1723478604803101322,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,6300.0,2024-10-06 20:59:24,麻將胡了2,803,1729563604803101777,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 21:00:54,麻將胡了2,803,1729654604803101144,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,19650.0,2024-10-06 21:02:56,麻將胡了2,803,1721776604803101027,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:57:52,麻將胡了2,803,1720471604803101730,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:59:07,麻將胡了2,803,1729546604803101680,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,16466.666666666668,2024-10-06 21:00:55,麻將胡了2,803,1720655604803101014,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 21:02:35,麻將胡了2,803,1729755604803101258,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,2800.0,2024-10-06 20:57:45,麻將胡了2,803,1722464604803101541,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,1233.3333333333335,2024-10-06 20:58:34,麻將胡了2,803,1726513604803101449,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-250.0,2024-10-06 20:58:39,麻將胡了2,803,1729518604803101585,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:59:00,麻將胡了2,803,1723539604803101383,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 20:59:15,麻將胡了2,803,1722554604803101786,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,66.66666666666667,2024-10-06 21:00:12,麻將胡了2,803,1728612604803101107,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 21:02:24,麻將胡了2,803,1727744604803101279,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 21:02:35,麻將胡了2,803,1726754604803101341,202.79.26.171,0.150000000000
4619453,40240,4607576,333.33333333333337,-333.33333333333337,2024-10-06 21:02:48,麻將胡了2,803,1727768604803101025,202.79.26.171,0.150000000000
